Stock Invested in ,Sector ,Sector Total ,Value(Cr) ,% of Total Holdings ,1M Change ,1Y Highest Holding ,1Y Lowest Holding ,Quantity ,1M Change in Qty ,M-Cap ,GroupName 
Sanofi India Ltd.,Pharmaceuticals,3.1,315.8,0.86%,0.03%,0.74% (May 2018),0.74% (May 2018),56.28 k,0.00,Mid Cap,10.38
Carborundum Universal Ltd.,Abrasives,0.84,305.8,0.84%,0.10%,0.73% (Jun 2018),0.73% (Jun 2018),8.49 L,0.00,Small Cap,6.45
#Cholamandalam Financial Holdings Ltd.,Other financial services,1.09,290.9,0.79%,0.00%,0.69% (Feb 2019),0.69% (Feb 2019),5.64 L,0.00,Mid Cap,10.38
Navneet Publications (india) Ltd.,Printing and publishing,0.71,261.5,0.71%,0.01%,0.7% (Dec 2018),0.7% (Dec 2018),23.54 L,1.00 L,Small Cap,6.45
Trent Limited,Retailing,1.18,248.3,0.68%,0.00%,0.56% (Jun 2018),0.56% (Jun 2018),6.98 L,0.00,Mid Cap,10.38
Eicher Motors Ltd.,Commercial vehicles,0.67,244.4,0.67%,0.00%,0.63% (Jan 2019),0.63% (Jan 2019),12.00 k,0.00,Large Cap,22.55
State Bank Of India,Banks,7.97,241.8,0.66%,0.02%,0.54% (Jun 2018),0.54% (Jun 2018),7.80 L,0.00,Large Cap,22.55
Motherson Sumi Systems Ltd.,Auto ancillaries,2,235.1,0.64%,0.01%,0.62% (Jan 2019),0.62% (Jan 2019),16.05 L,0.00,Large Cap,22.55
Tube Investments Of India Ltd.,Auto ancillaries,2,228.6,0.62%,0.00%,0.4% (May 2018),0.4% (May 2018),6.01 L,0.00,Small Cap,6.45
Sheela Foam Ltd.,Houseware,0.61,222.6,0.61%,0.05%,0.56% (Mar 2019),0% (May 2018),1.65 L,0.00,Small Cap,6.45
Britannia Industries Ltd.,Consumer food,0.55,202.7,0.55%,0.05%,0.5% (Mar 2019),0% (May 2018),70.00 k,10.00 k,Large Cap,22.55
Whirlpool Of India Ltd.,Home appliances,0.98,192.3,0.53%,0.03%,0.5% (Sep 2018),0.5% (Sep 2018),1.38 L,0.00,Mid Cap,10.38
FDC Ltd.,Pharmaceuticals,3.1,186.4,0.51%,0.03%,0.51% (Apr 2019),0.51% (Apr 2019),10.79 L,1.25 L,Small Cap,6.45
Aditya Birla Fashion and Retail Ltd.,Retailing,1.18,184.4,0.50%,0.01%,0.31% (Jul 2018),0.31% (Jun 2018),8.55 L,0.00,Mid Cap,10.38
Muthoot Finance Pvt. Ltd.,Nbfc,1.75,179.1,0.49%,0.01%,0.3% (Jun 2018),0.3% (Jun 2018),3.00 L,0.00,Mid Cap,10.38
Zee Entertainment Enterprises Ltd.,Tv broadcasting & software production,0.47,173,0.47%,0.01%,0.47% (Apr 2019),0.47% (Apr 2019),4.00 L,0.00,Large Cap,22.55
Sun Pharmaceutical Industries Ltd.,Pharmaceuticals,3.1,169.3,0.46%,0.03%,0.39% (May 2018),0.39% (Dec 2018),3.70 L,35.00 k,Large Cap,22.55
Bosch Ltd.,Auto ancillaries,2,169.6,0.46%,0.00%,0.45% (Jun 2018),0.45% (Jun 2018),9.41 k,0.00,Large Cap,22.55
Crompton Greaves Consumer Electricals Ltd.,Home appliances,0.98,165.5,0.45%,0.12%,0.06% (Jan 2019),0% (May 2018),6.96 L,1.66 L,Mid Cap,10.38
Elgi Equipments Ltd.,Compressors / pumps,0.41,151,0.41%,0.03%,0.38% (Jan 2019),0.38% (Mar 2019),5.71 L,0.00,Small Cap,6.45
Tata Global Beverages Ltd.,Tea &  coffee,0.41,151,0.41%,0.01%,0.39% (Feb 2019),0.39% (Feb 2019),7.22 L,0.00,Mid Cap,10.38
Khadim India Ltd.,Leather and leather products,0.4,147.8,0.40%,0.08%,0.4% (Apr 2019),0% (May 2018),3.70 L,0.00,Small Cap,6.45
Vardhman Textiles Ltd.,Spinningcotton/blended,0.39,141.7,0.39%,0.02%,0.34% (Sep 2018),0.34% (Sep 2018),1.26 L,0.00,Small Cap,6.45
Container Corporation Of India Ltd.,Logistics solution provider,0.32,115.6,0.32%,0.01%,0.31% (Aug 2018),0.31% (Feb 2019),2.34 L,0.00,Large Cap,22.55
Mindtree Ltd.,Computers  software,4.27,117.8,0.32%,0.01%,0.16% (Jul 2018),0% (May 2018),1.20 L,0.00,Mid Cap,10.38
CRISIL Ltd.,Other financial services,1.09,110.7,0.30%,0.00%,0.3% (Mar 2019),0.3% (Apr 2019),77.25 k,0.00,Mid Cap,10.38
Asahi India Glass Ltd.,Auto ancillaries,2,102.7,0.28%,0.02%,0.28% (Apr 2019),0.28% (Apr 2019),4.33 L,0.00,Small Cap,6.45
Mphasis Ltd.,Computers  software,4.27,90.3,0.25%,0.00%,0.25% (Mar 2019),0.25% (Apr 2019),93.14 k,0.00,Mid Cap,10.38
Tata Motors Ltd.,Passenger/utility vehicles,1.16,91.1,0.25%,0.05%,0.2% (Mar 2019),0.2% (Dec 2018),4.25 L,0.00,Large Cap,22.55
Equitas Holdings Ltd.,Investment companies,0.24,89.4,0.24%,0.01%,0.2% (Nov 2018),0.2% (Oct 2018),6.86 L,0.00,Small Cap,6.45
ICICI Prudential Life Insurance Co Ltd.,Insurance,0.23,83.8,0.23%,0.02%,0.18% (Jan 2019),0.18% (Jan 2019),2.27 L,0.00,Large Cap,22.55
Tech Mahindra Ltd.,Software telecom,0.2,73.7,0.20%,0.01%,0.16% (Jul 2018),0.16% (Jul 2018),88.14 k,1.87 k,Large Cap,22.55
Voltas Limited,"Engineering, designing, construction",1.4,60.3,0.16%,0.01%,0.14% (May 2018),0.14% (May 2018),1.00 L,0.00,Mid Cap,10.38
Emami Ltd.,Personal care,0.15,53.5,0.15%,0.06%,0.09% (Mar 2019),0% (May 2018),1.38 L,56.81 k,Mid Cap,10.38
#LIC Housing Finance Ltd.,Housing finance,0.14,49.7,0.14%,0.00%,0.14% (Apr 2019),0% (May 2018),1.00 L,1.00 L,Mid Cap,10.38
Monsanto India Ltd.,Pesticides and agrochemicals,0.14,50.3,0.14%,0.00%,0.14% (Jan 2019),0.14% (Apr 2019),20.00 k,0.00,Small Cap,6.45
Texmaco Rail & Engineering Ltd.,"Engineering, designing, construction",1.4,48.6,0.13%,0.00%,0.11% (Jan 2019),0.11% (Jan 2019),7.20 L,0.00,Small Cap,6.45
Lupin Ltd.,Pharmaceuticals,3.1,43.6,0.12%,0.02%,0.1% (Mar 2019),0.1% (Mar 2019),50.00 k,0.00,Large Cap,22.55
Oil & Natural Gas Corporation Ltd.,Oil exploration,,53.3,0.00%,0.14%,,,,,Large Cap,22.55
Graphite India Ltd.,Electrodes,,22.3,0.00%,0.06%,,,,,Mid Cap,10.38
General Insurance Corporation of India,Insurance,0.23,37.1,0.00%,0.10%,,,,,Large Cap,22.55
Ultratech Cement Ltd.,Cement,2.41,289.4,0.00%,0.78%,,,,,Large Cap,22.55
Bond  IIFL Wealth Finance Ltd.,Stockbroking and allied,,249.9,0.00%,0.67%,,,,,Other,0
